"Week start date","Ontario","Algoma Public Health Unit","Brant County Health Unit","Chatham-Kent Health Unit","Durham Region Health Department","Eastern Ontario Health Unit","Grey Bruce Health Unit","Haldimand-Norfolk Health Unit","Haliburton, Kawartha, Pine Ridge District Health Unit","Halton Region Health Department","Hamilton Public Health Services","Hastings and Prince Edward Counties Health Unit","Huron Perth Health Unit","Kingston, Frontenac and Lennox and Addington Health Unit","Lambton Public Health","Leeds, Grenville and Lanark District Health Unit","Middlesex-London Health Unit","Niagara Region Public Health Department","North Bay Parry Sound District Health Unit","Northwestern Health Unit","Ottawa Public Health","Peel Public Health","Peterborough Public Health","Porcupine Health Unit","Region of Waterloo, Public Health","Renfrew County and District Health Unit","Simcoe Muskoka District Health Unit","Southwestern Public Health","Sudbury and District Health Unit","Thunder Bay District Health Unit","Timiskaming Health Unit","Toronto Public Health","Wellington-Dufferin-Guelph Health Unit","Windsor-Essex County Health Unit","York Region Public Health"
"2021-10-17","14809257","117383","156954","108028","728026","218777","179462","122148","193564","616660","587412","174577","148380","210129","132552","181877","515999","486570","131118","81870","1052526","1567000","148450","84704","611177","109783","618137","223541","205797","155938","34248","2955862","316466","426142","1208000"
"2021-10-24","14809257","117383","156954","108028","728026","218777","179462","122148","193564","616660","587412","174577","148380","210129","132552","181877","515999","486570","131118","81870","1052526","1567000","148450","84704","611177","109783","618137","223541","205797","155938","34248","2955862","316466","426142","1208000"
"2021-10-31","14809257","117383","156954","108028","728026","218777","179462","122148","193564","616660","587412","174577","148380","210129","132552","181877","515999","486570","131118","81870","1052526","1567000","148450","84704","611177","109783","618137","223541","205797","155938","34248","2955862","316466","426142","1208000"
"2021-11-07","14809257","117383","156954","108028","728026","218777","179462","122148","193564","616660","587412","174577","148380","210129","132552","181877","515999","486570","131118","81870","1052526","1567000","148450","84704","611177","109783","618137","223541","205797","155938","34248","2955862","316466","426142","1208000"
"2021-11-14","14809257","117383","156954","108028","728026","218777","179462","122148","193564","616660","587412","174577","148380","210129","132552","181877","515999","486570","131118","81870","1052526","1567000","148450","84704","611177","109783","618137","223541","205797","155938","34248","2955862","316466","426142","1208000"
"2021-11-21","14809257","117383","156954","108028","728026","218777","179462","122148","193564","616660","587412","174577","148380","210129","132552","181877","515999","486570","131118","81870","1052526","1567000","148450","84704","611177","109783","618137","223541","205797","155938","34248","2955862","316466","426142","1208000"
"2021-11-28","14809257","117383","156954","108028","728026","218777","179462","122148","193564","616660","587412","174577","148380","210129","132552","181877","515999","486570","131118","81870","1052526","1567000","148450","84704","611177","109783","618137","223541","205797","155938","34248","2955862","316466","426142","1208000"
"2021-12-05","14809257","117383","156954","108028","728026","218777","179462","122148","193564","616660","587412","174577","148380","210129","132552","181877","515999","486570","131118","81870","1052526","1567000","148450","84704","611177","109783","618137","223541","205797","155938","34248","2955862","316466","426142","1208000"
"2021-12-12","14809257","117383","156954","108028","728026","218777","179462","122148","193564","616660","587412","174577","148380","210129","132552","181877","515999","486570","131118","81870","1052526","1567000","148450","84704","611177","109783","618137","223541","205797","155938","34248","2955862","316466","426142","1208000"
"2021-12-19","14809257","117383","156954","108028","728026","218777","179462","122148","193564","616660","587412","174577","148380","210129","132552","181877","515999","486570","131118","81870","1052526","1567000","148450","84704","611177","109783","618137","223541","205797","155938","34248","2955862","316466","426142","1208000"
"2021-12-26","14809257","117383","156954","108028","728026","218777","179462","122148","193564","616660","587412","174577","148380","210129","132552","181877","515999","486570","131118","81870","1052526","1567000","148450","84704","611177","109783","618137","223541","205797","155938","34248","2955862","316466","426142","1208000"
"2022-01-02","15109416","118656","160687","109049","745580","221913","182642","124225","196039","627194","597010","177354","150516","213692","134331","184239","531933","496059","134461","82090","1071868","1599357","151061","85204","633828","110579","634233","228418","208675","156225","34433","3025647","321633","436061","1224524"
"2022-01-09","15109416","118656","160687","109049","745580","221913","182642","124225","196039","627194","597010","177354","150516","213692","134331","184239","531933","496059","134461","82090","1071868","1599357","151061","85204","633828","110579","634233","228418","208675","156225","34433","3025647","321633","436061","1224524"
"2022-01-16","15109416","118656","160687","109049","745580","221913","182642","124225","196039","627194","597010","177354","150516","213692","134331","184239","531933","496059","134461","82090","1071868","1599357","151061","85204","633828","110579","634233","228418","208675","156225","34433","3025647","321633","436061","1224524"
"2022-01-23","15109416","118656","160687","109049","745580","221913","182642","124225","196039","627194","597010","177354","150516","213692","134331","184239","531933","496059","134461","82090","1071868","1599357","151061","85204","633828","110579","634233","228418","208675","156225","34433","3025647","321633","436061","1224524"
"2022-01-30","15109416","118656","160687","109049","745580","221913","182642","124225","196039","627194","597010","177354","150516","213692","134331","184239","531933","496059","134461","82090","1071868","1599357","151061","85204","633828","110579","634233","228418","208675","156225","34433","3025647","321633","436061","1224524"
"2022-02-06","15109416","118656","160687","109049","745580","221913","182642","124225","196039","627194","597010","177354","150516","213692","134331","184239","531933","496059","134461","82090","1071868","1599357","151061","85204","633828","110579","634233","228418","208675","156225","34433","3025647","321633","436061","1224524"
"2022-02-13","15109416","118656","160687","109049","745580","221913","182642","124225","196039","627194","597010","177354","150516","213692","134331","184239","531933","496059","134461","82090","1071868","1599357","151061","85204","633828","110579","634233","228418","208675","156225","34433","3025647","321633","436061","1224524"
"2022-02-20","15109416","118656","160687","109049","745580","221913","182642","124225","196039","627194","597010","177354","150516","213692","134331","184239","531933","496059","134461","82090","1071868","1599357","151061","85204","633828","110579","634233","228418","208675","156225","34433","3025647","321633","436061","1224524"
"2022-02-27","15109416","118656","160687","109049","745580","221913","182642","124225","196039","627194","597010","177354","150516","213692","134331","184239","531933","496059","134461","82090","1071868","1599357","151061","85204","633828","110579","634233","228418","208675","156225","34433","3025647","321633","436061","1224524"
"2022-03-06","15109416","118656","160687","109049","745580","221913","182642","124225","196039","627194","597010","177354","150516","213692","134331","184239","531933","496059","134461","82090","1071868","1599357","151061","85204","633828","110579","634233","228418","208675","156225","34433","3025647","321633","436061","1224524"
"2022-03-13","15109416","118656","160687","109049","745580","221913","182642","124225","196039","627194","597010","177354","150516","213692","134331","184239","531933","496059","134461","82090","1071868","1599357","151061","85204","633828","110579","634233","228418","208675","156225","34433","3025647","321633","436061","1224524"
"2022-03-20","15109416","118656","160687","109049","745580","221913","182642","124225","196039","627194","597010","177354","150516","213692","134331","184239","531933","496059","134461","82090","1071868","1599357","151061","85204","633828","110579","634233","228418","208675","156225","34433","3025647","321633","436061","1224524"
"2022-03-27","15109416","118656","160687","109049","745580","221913","182642","124225","196039","627194","597010","177354","150516","213692","134331","184239","531933","496059","134461","82090","1071868","1599357","151061","85204","633828","110579","634233","228418","208675","156225","34433","3025647","321633","436061","1224524"
"2022-04-03","15109416","118656","160687","109049","745580","221913","182642","124225","196039","627194","597010","177354","150516","213692","134331","184239","531933","496059","134461","82090","1071868","1599357","151061","85204","633828","110579","634233","228418","208675","156225","34433","3025647","321633","436061","1224524"
"2022-04-10","15109416","118656","160687","109049","745580","221913","182642","124225","196039","627194","597010","177354","150516","213692","134331","184239","531933","496059","134461","82090","1071868","1599357","151061","85204","633828","110579","634233","228418","208675","156225","34433","3025647","321633","436061","1224524"
"2022-04-17","15109416","118656","160687","109049","745580","221913","182642","124225","196039","627194","597010","177354","150516","213692","134331","184239","531933","496059","134461","82090","1071868","1599357","151061","85204","633828","110579","634233","228418","208675","156225","34433","3025647","321633","436061","1224524"
"2022-04-24","15109416","118656","160687","109049","745580","221913","182642","124225","196039","627194","597010","177354","150516","213692","134331","184239","531933","496059","134461","82090","1071868","1599357","151061","85204","633828","110579","634233","228418","208675","156225","34433","3025647","321633","436061","1224524"
"2022-05-01","15109416","118656","160687","109049","745580","221913","182642","124225","196039","627194","597010","177354","150516","213692","134331","184239","531933","496059","134461","82090","1071868","1599357","151061","85204","633828","110579","634233","228418","208675","156225","34433","3025647","321633","436061","1224524"
"2022-05-08","15109416","118656","160687","109049","745580","221913","182642","124225","196039","627194","597010","177354","150516","213692","134331","184239","531933","496059","134461","82090","1071868","1599357","151061","85204","633828","110579","634233","228418","208675","156225","34433","3025647","321633","436061","1224524"
"2022-05-15","15109416","118656","160687","109049","745580","221913","182642","124225","196039","627194","597010","177354","150516","213692","134331","184239","531933","496059","134461","82090","1071868","1599357","151061","85204","633828","110579","634233","228418","208675","156225","34433","3025647","321633","436061","1224524"
"2022-05-22","15109416","118656","160687","109049","745580","221913","182642","124225","196039","627194","597010","177354","150516","213692","134331","184239","531933","496059","134461","82090","1071868","1599357","151061","85204","633828","110579","634233","228418","208675","156225","34433","3025647","321633","436061","1224524"
"2022-05-29","15109416","118656","160687","109049","745580","221913","182642","124225","196039","627194","597010","177354","150516","213692","134331","184239","531933","496059","134461","82090","1071868","1599357","151061","85204","633828","110579","634233","228418","208675","156225","34433","3025647","321633","436061","1224524"
"2022-06-05","15109416","118656","160687","109049","745580","221913","182642","124225","196039","627194","597010","177354","150516","213692","134331","184239","531933","496059","134461","82090","1071868","1599357","151061","85204","633828","110579","634233","228418","208675","156225","34433","3025647","321633","436061","1224524"
"2022-06-12","15109416","118656","160687","109049","745580","221913","182642","124225","196039","627194","597010","177354","150516","213692","134331","184239","531933","496059","134461","82090","1071868","1599357","151061","85204","633828","110579","634233","228418","208675","156225","34433","3025647","321633","436061","1224524"
"2022-06-19","15109416","118656","160687","109049","745580","221913","182642","124225","196039","627194","597010","177354","150516","213692","134331","184239","531933","496059","134461","82090","1071868","1599357","151061","85204","633828","110579","634233","228418","208675","156225","34433","3025647","321633","436061","1224524"
"2022-06-26","15109416","118656","160687","109049","745580","221913","182642","124225","196039","627194","597010","177354","150516","213692","134331","184239","531933","496059","134461","82090","1071868","1599357","151061","85204","633828","110579","634233","228418","208675","156225","34433","3025647","321633","436061","1224524"
"2022-07-03","15109416","118656","160687","109049","745580","221913","182642","124225","196039","627194","597010","177354","150516","213692","134331","184239","531933","496059","134461","82090","1071868","1599357","151061","85204","633828","110579","634233","228418","208675","156225","34433","3025647","321633","436061","1224524"
"2022-07-10","15109416","118656","160687","109049","745580","221913","182642","124225","196039","627194","597010","177354","150516","213692","134331","184239","531933","496059","134461","82090","1071868","1599357","151061","85204","633828","110579","634233","228418","208675","156225","34433","3025647","321633","436061","1224524"
"2022-07-17","15109416","118656","160687","109049","745580","221913","182642","124225","196039","627194","597010","177354","150516","213692","134331","184239","531933","496059","134461","82090","1071868","1599357","151061","85204","633828","110579","634233","228418","208675","156225","34433","3025647","321633","436061","1224524"
"2022-07-24","15109416","118656","160687","109049","745580","221913","182642","124225","196039","627194","597010","177354","150516","213692","134331","184239","531933","496059","134461","82090","1071868","1599357","151061","85204","633828","110579","634233","228418","208675","156225","34433","3025647","321633","436061","1224524"
"2022-07-31","15109416","118656","160687","109049","745580","221913","182642","124225","196039","627194","597010","177354","150516","213692","134331","184239","531933","496059","134461","82090","1071868","1599357","151061","85204","633828","110579","634233","228418","208675","156225","34433","3025647","321633","436061","1224524"
"2022-08-07","15109416","118656","160687","109049","745580","221913","182642","124225","196039","627194","597010","177354","150516","213692","134331","184239","531933","496059","134461","82090","1071868","1599357","151061","85204","633828","110579","634233","228418","208675","156225","34433","3025647","321633","436061","1224524"
"2022-08-14","15109416","118656","160687","109049","745580","221913","182642","124225","196039","627194","597010","177354","150516","213692","134331","184239","531933","496059","134461","82090","1071868","1599357","151061","85204","633828","110579","634233","228418","208675","156225","34433","3025647","321633","436061","1224524"
"2022-08-21","15109416","118656","160687","109049","745580","221913","182642","124225","196039","627194","597010","177354","150516","213692","134331","184239","531933","496059","134461","82090","1071868","1599357","151061","85204","633828","110579","634233","228418","208675","156225","34433","3025647","321633","436061","1224524"
"2022-08-28","15109416","118656","160687","109049","745580","221913","182642","124225","196039","627194","597010","177354","150516","213692","134331","184239","531933","496059","134461","82090","1071868","1599357","151061","85204","633828","110579","634233","228418","208675","156225","34433","3025647","321633","436061","1224524"
"2022-09-04","15109416","118656","160687","109049","745580","221913","182642","124225","196039","627194","597010","177354","150516","213692","134331","184239","531933","496059","134461","82090","1071868","1599357","151061","85204","633828","110579","634233","228418","208675","156225","34433","3025647","321633","436061","1224524"
"2022-09-11","15109416","118656","160687","109049","745580","221913","182642","124225","196039","627194","597010","177354","150516","213692","134331","184239","531933","496059","134461","82090","1071868","1599357","151061","85204","633828","110579","634233","228418","208675","156225","34433","3025647","321633","436061","1224524"
"2022-09-18","15109416","118656","160687","109049","745580","221913","182642","124225","196039","627194","597010","177354","150516","213692","134331","184239","531933","496059","134461","82090","1071868","1599357","151061","85204","633828","110579","634233","228418","208675","156225","34433","3025647","321633","436061","1224524"
"2022-09-25","15109416","118656","160687","109049","745580","221913","182642","124225","196039","627194","597010","177354","150516","213692","134331","184239","531933","496059","134461","82090","1071868","1599357","151061","85204","633828","110579","634233","228418","208675","156225","34433","3025647","321633","436061","1224524"
"2022-10-02","15109416","118656","160687","109049","745580","221913","182642","124225","196039","627194","597010","177354","150516","213692","134331","184239","531933","496059","134461","82090","1071868","1599357","151061","85204","633828","110579","634233","228418","208675","156225","34433","3025647","321633","436061","1224524"
"2022-10-09","15109416","118656","160687","109049","745580","221913","182642","124225","196039","627194","597010","177354","150516","213692","134331","184239","531933","496059","134461","82090","1071868","1599357","151061","85204","633828","110579","634233","228418","208675","156225","34433","3025647","321633","436061","1224524"
"2022-10-16","15109416","118656","160687","109049","745580","221913","182642","124225","196039","627194","597010","177354","150516","213692","134331","184239","531933","496059","134461","82090","1071868","1599357","151061","85204","633828","110579","634233","228418","208675","156225","34433","3025647","321633","436061","1224524"
"2022-10-23","15109416","118656","160687","109049","745580","221913","182642","124225","196039","627194","597010","177354","150516","213692","134331","184239","531933","496059","134461","82090","1071868","1599357","151061","85204","633828","110579","634233","228418","208675","156225","34433","3025647","321633","436061","1224524"
"2022-10-30","15109416","118656","160687","109049","745580","221913","182642","124225","196039","627194","597010","177354","150516","213692","134331","184239","531933","496059","134461","82090","1071868","1599357","151061","85204","633828","110579","634233","228418","208675","156225","34433","3025647","321633","436061","1224524"
"2022-11-06","15109416","118656","160687","109049","745580","221913","182642","124225","196039","627194","597010","177354","150516","213692","134331","184239","531933","496059","134461","82090","1071868","1599357","151061","85204","633828","110579","634233","228418","208675","156225","34433","3025647","321633","436061","1224524"
"2022-11-13","15109416","118656","160687","109049","745580","221913","182642","124225","196039","627194","597010","177354","150516","213692","134331","184239","531933","496059","134461","82090","1071868","1599357","151061","85204","633828","110579","634233","228418","208675","156225","34433","3025647","321633","436061","1224524"
"2022-11-20","15109416","118656","160687","109049","745580","221913","182642","124225","196039","627194","597010","177354","150516","213692","134331","184239","531933","496059","134461","82090","1071868","1599357","151061","85204","633828","110579","634233","228418","208675","156225","34433","3025647","321633","436061","1224524"
"2022-11-27","15109416","118656","160687","109049","745580","221913","182642","124225","196039","627194","597010","177354","150516","213692","134331","184239","531933","496059","134461","82090","1071868","1599357","151061","85204","633828","110579","634233","228418","208675","156225","34433","3025647","321633","436061","1224524"
"2022-12-04","15109416","118656","160687","109049","745580","221913","182642","124225","196039","627194","597010","177354","150516","213692","134331","184239","531933","496059","134461","82090","1071868","1599357","151061","85204","633828","110579","634233","228418","208675","156225","34433","3025647","321633","436061","1224524"
"2022-12-11","15109416","118656","160687","109049","745580","221913","182642","124225","196039","627194","597010","177354","150516","213692","134331","184239","531933","496059","134461","82090","1071868","1599357","151061","85204","633828","110579","634233","228418","208675","156225","34433","3025647","321633","436061","1224524"
"2022-12-18","15109416","118656","160687","109049","745580","221913","182642","124225","196039","627194","597010","177354","150516","213692","134331","184239","531933","496059","134461","82090","1071868","1599357","151061","85204","633828","110579","634233","228418","208675","156225","34433","3025647","321633","436061","1224524"
"2022-12-25","15109416","118656","160687","109049","745580","221913","182642","124225","196039","627194","597010","177354","150516","213692","134331","184239","531933","496059","134461","82090","1071868","1599357","151061","85204","633828","110579","634233","228418","208675","156225","34433","3025647","321633","436061","1224524"
